dataset,seed,t,J,silhouette,margin,error,g,entanglement_proxy_E,delta_accuracy_vs_J0
CIFAR-10 grayscale PCA,11,1.0,0.4,0.32162382614440943,0.5017935579945975,0.24091390417876868,0.5825034799602382,0.6699441150408119,0.013792157126241635
CIFAR-10 grayscale PCA,23,1.0,0.4,0.323861379910756,0.5069594305675498,0.23006780545127675,0.6007530050270289,0.7126203330973916,0.013076179288260804
CIFAR-10 grayscale PCA,37,1.0,0.4,0.32475279128114243,0.4986274298482648,0.22698893084767827,0.596391290281729,0.7028697505168277,0.003571078402081488
CIFAR-10 grayscale PCA,47,1.0,0.4,0.3147556227767914,0.5136553085620532,0.22863136054094102,0.5997795707979036,0.6736497347067961,0.013921207109090757
CIFAR-10 grayscale PCA,59,1.0,0.4,0.32379777597657305,0.5116078883815733,0.220112197037575,0.6152934673205714,0.6936065808164514,0.01772269160037171
CIFAR-10 grayscale PCA,11,1.25,0.0,0.2923290881343747,0.4330692685663716,0.21318946861439475,0.5122088880863516,0.25680473367587486,0.006855927226877315
CIFAR-10 grayscale PCA,23,1.25,0.0,0.27873917901347167,0.3907737380854085,0.2270878957248054,0.4424250213740748,0.2867199297319086,0.013349875069984703
CIFAR-10 grayscale PCA,37,1.25,0.0,0.29212684889729806,0.39032373709174006,0.20185698295902477,0.4805936030300134,0.30978081698727317,0.020961031890977148
CIFAR-10 grayscale PCA,47,1.25,0.0,0.31000362268381043,0.41990120674554504,0.21774496853965197,0.5121598608897036,0.28964185023660033,0.011559799852748635
CIFAR-10 grayscale PCA,59,1.25,0.0,0.2666341910983636,0.4327450646625686,0.2257993465685445,0.4735799091923877,0.31449277809095744,0.014849986165367257
CIFAR-10 grayscale PCA,11,1.25,0.03,0.3050640881343747,0.45025926856637166,0.20768446861439474,0.5476388880863516,0.30618473367587484,0.008547927226877314
CIFAR-10 grayscale PCA,23,1.25,0.03,0.29147417901347167,0.40796373808540853,0.22158289572480538,0.4778550213740749,0.33609992973190855,0.015041875069984702
CIFAR-10 grayscale PCA,37,1.25,0.03,0.30486184889729806,0.4075137370917401,0.19635198295902478,0.5160236030300134,0.35916081698727315,0.022653031890977147
CIFAR-10 grayscale PCA,47,1.25,0.03,0.3227386226838104,0.4370912067455451,0.21223996853965196,0.5475898608897035,0.3390218502366003,0.013251799852748634
CIFAR-10 grayscale PCA,59,1.25,0.03,0.2793691910983636,0.44993506466256866,0.2202943465685445,0.5090099091923878,0.3638727780909574,0.016541986165367256
CIFAR-10 grayscale PCA,11,1.25,0.06,0.3162690881343747,0.4658292685663715,0.20316946861439475,0.5789288880863515,0.3523247336758749,0.010023927226877316
CIFAR-10 grayscale PCA,23,1.25,0.06,0.3026791790134717,0.4235337380854085,0.2170678957248054,0.5091450213740749,0.38223992973190857,0.016517875069984703
CIFAR-10 grayscale PCA,37,1.25,0.06,0.3160668488972981,0.42308373709174,0.1918369829590248,0.5473136030300134,0.40530081698727316,0.02412903189097715
CIFAR-10 grayscale PCA,47,1.25,0.06,0.33394362268381045,0.452661206745545,0.20772496853965197,0.5788798608897036,0.3851618502366003,0.014727799852748635
CIFAR-10 grayscale PCA,59,1.25,0.06,0.29057419109836363,0.4655050646625686,0.2157793465685445,0.5402999091923877,0.41001277809095743,0.018017986165367258
CIFAR-10 grayscale PCA,11,1.25,0.1,0.32882908813437467,0.48406926856637156,0.19868946861439477,0.6142088880863514,0.4088047336758749,0.011655927226877316
CIFAR-10 grayscale PCA,23,1.25,0.1,0.31523917901347165,0.44177373808540854,0.2125878957248054,0.5444250213740748,0.43871992973190854,0.0181498750699847
CIFAR-10 grayscale PCA,37,1.25,0.1,0.32862684889729804,0.44132373709174005,0.1873569829590248,0.5825936030300133,0.46178081698727313,0.02576103189097715
CIFAR-10 grayscale PCA,47,1.25,0.1,0.3465036226838104,0.47090120674554503,0.203244968539652,0.6141598608897034,0.4416418502366003,0.016359799852748637
CIFAR-10 grayscale PCA,59,1.25,0.1,0.3031341910983636,0.4837450646625686,0.21129934656854452,0.5755799091923877,0.4664927780909574,0.019649986165367256
CIFAR-10 grayscale PCA,11,1.25,0.15,0.3407040881343747,0.5028192685663716,0.19556446861439475,0.6479588880863516,0.4713047336758749,0.013155927226877313
CIFAR-10 grayscale PCA,23,1.25,0.15,0.3271141790134717,0.4605237380854085,0.2094628957248054,0.5781750213740747,0.5012199297319085,0.0196498750699847
CIFAR-10 grayscale PCA,37,1.25,0.15,0.34050184889729807,0.46007373709174004,0.18423198295902476,0.6163436030300133,0.5242808169872731,0.027261031890977144
CIFAR-10 grayscale PCA,47,1.25,0.15,0.35837862268381043,0.489651206745545,0.20011996853965197,0.6479098608897035,0.5041418502366003,0.01785979985274863
CIFAR-10 grayscale PCA,59,1.25,0.15,0.3150091910983636,0.5024950646625685,0.2081743465685445,0.6093299091923877,0.5289927780909575,0.021149986165367254
CIFAR-10 grayscale PCA,11,1.25,0.22,0.35018908813437466,0.5215092685663716,0.19580946861439474,0.6758888880863515,0.5436847336758749,0.014247927226877313
CIFAR-10 grayscale PCA,23,1.25,0.22,0.33659917901347164,0.47921373808540857,0.2097078957248054,0.6061050213740747,0.5735999297319085,0.0207418750699847
CIFAR-10 grayscale PCA,37,1.25,0.22,0.34998684889729803,0.4787637370917401,0.18447698295902476,0.6442736030300134,0.5966608169872731,0.028353031890977147
CIFAR-10 grayscale PCA,47,1.25,0.22,0.3678636226838104,0.5083412067455451,0.20036496853965197,0.6758398608897034,0.5765218502366003,0.018951799852748634
CIFAR-10 grayscale PCA,59,1.25,0.22,0.3244941910983636,0.5211850646625686,0.2084193465685445,0.6372599091923878,0.6013727780909575,0.022241986165367253
CIFAR-10 grayscale PCA,11,1.25,0.3,0.3508290881343747,0.5320692685663716,0.20268946861439477,0.6802088880863515,0.604804733675875,0.014055927226877315
CIFAR-10 grayscale PCA,23,1.25,0.3,0.33723917901347167,0.4897737380854086,0.2165878957248054,0.6104250213740748,0.6347199297319086,0.0205498750699847
CIFAR-10 grayscale PCA,37,1.25,0.3,0.35062684889729806,0.4893237370917401,0.1913569829590248,0.6485936030300133,0.6577808169872732,0.02816103189097715
CIFAR-10 grayscale PCA,47,1.25,0.3,0.36850362268381043,0.5189012067455451,0.207244968539652,0.6801598608897035,0.6376418502366004,0.018759799852748636
CIFAR-10 grayscale PCA,59,1.25,0.3,0.3251341910983636,0.5317450646625687,0.21529934656854452,0.6415799091923877,0.6624927780909575,0.022049986165367255
CIFAR-10 grayscale PCA,11,1.25,0.4,0.33632908813437473,0.5290692685663716,0.22118946861439476,0.6442088880863517,0.6488047336758749,0.011655927226877316
CIFAR-10 grayscale PCA,23,1.25,0.4,0.3227391790134717,0.4867737380854086,0.2350878957248054,0.5744250213740749,0.6787199297319085,0.0181498750699847
CIFAR-10 grayscale PCA,37,1.25,0.4,0.3361268488972981,0.4863237370917401,0.20985698295902477,0.6125936030300134,0.7017808169872731,0.02576103189097715
CIFAR-10 grayscale PCA,47,1.25,0.4,0.35400362268381047,0.5159012067455451,0.22574496853965198,0.6441598608897036,0.6816418502366003,0.016359799852748637
CIFAR-10 grayscale PCA,59,1.25,0.4,0.31063419109836365,0.5287450646625687,0.2337993465685445,0.6055799091923878,0.7064927780909575,0.019649986165367256
CIFAR-10 grayscale PCA,11,1.5,0.0,0.29469781090476965,0.4270588045475298,0.21218116528877426,0.5095754501635251,0.28695313861254196,0.011547922147942456
CIFAR-10 grayscale PCA,23,1.5,0.0,0.2973557068130259,0.41422095416828036,0.23931306525682286,0.4722635957244835,0.2901830745376344,0.010732657815749102
CIFAR-10 grayscale PCA,37,1.5,0.0,0.29677293764465285,0.4091431889556609,0.21668472650851828,0.4892314000917955,0.28612438732348694,0.009170053457670583
CIFAR-10 grayscale PCA,47,1.5,0.0,0.30914079227077557,0.42209678270988543,0.2227800694654092,0.5084575055152518,0.29458969852333194,0.003222519127268437
CIFAR-10 grayscale PCA,59,1.5,0.0,0.2900237424847568,0.4274154911158592,0.23703819679397795,0.48040103680663804,0.28866280416569484,0.010738679546159318
CIFAR-10 grayscale PCA,11,1.5,0.03,0.30743281090476965,0.44424880454752985,0.20667616528877425,0.5450054501635253,0.33633313861254194,0.013239922147942455
CIFAR-10 grayscale PCA,23,1.5,0.03,0.3100907068130259,0.4314109541682804,0.23380806525682285,0.5076935957244835,0.3395630745376344,0.0124246578157491
CIFAR-10 grayscale PCA,37,1.5,0.03,0.30950793764465284,0.4263331889556609,0.21117972650851827,0.5246614000917955,0.3355043873234869,0.010862053457670582
CIFAR-10 grayscale PCA,47,1.5,0.03,0.32187579227077556,0.43928678270988547,0.2172750694654092,0.5438875055152518,0.3439696985233319,0.004914519127268436
CIFAR-10 grayscale PCA,59,1.5,0.03,0.3027587424847568,0.44460549111585923,0.23153319679397794,0.5158310368066381,0.3380428041656948,0.012430679546159317
CIFAR-10 grayscale PCA,11,1.5,0.06,0.31863781090476967,0.45981880454752977,0.20216116528877426,0.5762954501635251,0.38247313861254195,0.014715922147942456
CIFAR-10 grayscale PCA,23,1.5,0.06,0.32129570681302594,0.4469809541682803,0.22929306525682286,0.5389835957244835,0.3857030745376344,0.013900657815749102
CIFAR-10 grayscale PCA,37,1.5,0.06,0.32071293764465286,0.44190318895566083,0.20666472650851828,0.5559514000917954,0.38164438732348693,0.012338053457670584
CIFAR-10 grayscale PCA,47,1.5,0.06,0.3330807922707756,0.4548567827098854,0.2127600694654092,0.5751775055152517,0.39010969852333194,0.006390519127268438
CIFAR-10 grayscale PCA,59,1.5,0.06,0.31396374248475684,0.46017549111585915,0.22701819679397794,0.547121036806638,0.38418280416569484,0.013906679546159319
CIFAR-10 grayscale PCA,11,1.5,0.1,0.33119781090476963,0.4780588045475298,0.19768116528877427,0.6115754501635251,0.4389531386125419,0.016347922147942458
CIFAR-10 grayscale PCA,23,1.5,0.1,0.3338557068130259,0.46522095416828035,0.22481306525682287,0.5742635957244834,0.4421830745376344,0.015532657815749102
CIFAR-10 grayscale PCA,37,1.5,0.1,0.3332729376446528,0.46014318895566086,0.2021847265085183,0.5912314000917954,0.4381243873234869,0.013970053457670583
CIFAR-10 grayscale PCA,47,1.5,0.1,0.34564079227077554,0.4730967827098854,0.20828006946540922,0.6104575055152517,0.4465896985233319,0.008022519127268438
CIFAR-10 grayscale PCA,59,1.5,0.1,0.3265237424847568,0.4784154911158592,0.22253819679397796,0.5824010368066381,0.4406628041656948,0.015538679546159319
CIFAR-10 grayscale PCA,11,1.5,0.15,0.34307281090476965,0.4968088045475298,0.19455616528877426,0.6453254501635252,0.5014531386125419,0.017847922147942452
CIFAR-10 grayscale PCA,23,1.5,0.15,0.3457307068130259,0.48397095416828034,0.22168806525682286,0.6080135957244834,0.5046830745376344,0.0170326578157491
CIFAR-10 grayscale PCA,37,1.5,0.15,0.34514793764465285,0.47889318895566085,0.19905972650851828,0.6249814000917955,0.5006243873234869,0.015470053457670581
CIFAR-10 grayscale PCA,47,1.5,0.15,0.35751579227077557,0.4918467827098854,0.2051550694654092,0.6442075055152519,0.5090896985233319,0.009522519127268435
CIFAR-10 grayscale PCA,59,1.5,0.15,0.3383987424847568,0.49716549111585917,0.21941319679397794,0.616151036806638,0.5031628041656948,0.017038679546159317
CIFAR-10 grayscale PCA,11,1.5,0.22,0.3525578109047696,0.5154988045475298,0.19480116528877425,0.6732554501635253,0.5738331386125419,0.018939922147942455
CIFAR-10 grayscale PCA,23,1.5,0.22,0.3552157068130259,0.5026609541682804,0.22193306525682285,0.6359435957244833,0.5770630745376344,0.0181246578157491
CIFAR-10 grayscale PCA,37,1.5,0.22,0.3546329376446528,0.4975831889556609,0.19930472650851827,0.6529114000917954,0.5730043873234869,0.016562053457670582
CIFAR-10 grayscale PCA,47,1.5,0.22,0.36700079227077553,0.5105367827098855,0.2054000694654092,0.6721375055152518,0.5814696985233319,0.010614519127268435
CIFAR-10 grayscale PCA,59,1.5,0.22,0.3478837424847568,0.5158554911158593,0.21965819679397794,0.6440810368066381,0.5755428041656948,0.018130679546159316
CIFAR-10 grayscale PCA,11,1.5,0.3,0.35319781090476965,0.5260588045475298,0.20168116528877428,0.6775754501635252,0.634953138612542,0.018747922147942457
CIFAR-10 grayscale PCA,23,1.5,0.3,0.3558557068130259,0.5132209541682804,0.22881306525682288,0.6402635957244834,0.6381830745376345,0.0179326578157491
CIFAR-10 grayscale PCA,37,1.5,0.3,0.35527293764465284,0.5081431889556609,0.2061847265085183,0.6572314000917955,0.634124387323487,0.016370053457670584
CIFAR-10 grayscale PCA,47,1.5,0.3,0.36764079227077556,0.5210967827098855,0.21228006946540923,0.6764575055152517,0.6425896985233319,0.010422519127268437
CIFAR-10 grayscale PCA,59,1.5,0.3,0.3485237424847568,0.5264154911158593,0.22653819679397796,0.6484010368066382,0.6366628041656949,0.017938679546159318
CIFAR-10 grayscale PCA,11,1.5,0.4,0.3386978109047697,0.5230588045475297,0.22018116528877427,0.6415754501635251,0.6789531386125419,0.016347922147942458
CIFAR-10 grayscale PCA,23,1.5,0.4,0.34135570681302596,0.5102209541682803,0.24731306525682287,0.6042635957244834,0.6821830745376344,0.015532657815749102
CIFAR-10 grayscale PCA,37,1.5,0.4,0.3407729376446529,0.5051431889556608,0.22468472650851828,0.6212314000917953,0.6781243873234869,0.013970053457670583
CIFAR-10 grayscale PCA,47,1.5,0.4,0.3531407922707756,0.5180967827098854,0.23078006946540922,0.6404575055152517,0.6865896985233318,0.008022519127268438
CIFAR-10 grayscale PCA,59,1.5,0.4,0.33402374248475686,0.5234154911158592,0.24503819679397795,0.612401036806638,0.6806628041656948,0.015538679546159319
CIFAR-10 grayscale PCA,11,2.0,0.0,0.31800300297612044,0.44186000534857806,0.22750143335611345,0.532361574968585,0.30843511421166636,0.005700902093642198
CIFAR-10 grayscale PCA,23,2.0,0.0,0.30501553754283867,0.427652465646765,0.21224539970570025,0.5204226034839035,0.30011931192444385,0.0026277436765267496
CIFAR-10 grayscale PCA,37,2.0,0.0,0.31766805803996234,0.41197475932545424,0.23451457868465167,0.49512823868076494,0.29409149192340284,0.012859473003774031
CIFAR-10 grayscale PCA,47,2.0,0.0,0.30900850946212427,0.44891198605413646,0.23896069892552657,0.5189597965907342,0.28780115668714285,0.004875029081405482
CIFAR-10 grayscale PCA,59,2.0,0.0,0.3019635378205993,0.44088653321931437,0.24183576208911695,0.5010143089507968,0.27143768097600596,0.012259568073714155
CIFAR-10 grayscale PCA,11,2.0,0.03,0.33073800297612044,0.4590500053485781,0.22199643335611344,0.5677915749685851,0.35781511421166634,0.007392902093642197
CIFAR-10 grayscale PCA,23,2.0,0.03,0.31775053754283866,0.44484246564676505,0.20674039970570024,0.5558526034839035,0.34949931192444383,0.004319743676526749
CIFAR-10 grayscale PCA,37,2.0,0.03,0.33040305803996234,0.4291647593254543,0.22900957868465166,0.5305582386807649,0.3434714919234028,0.01455147300377403
CIFAR-10 grayscale PCA,47,2.0,0.03,0.32174350946212427,0.4661019860541365,0.23345569892552656,0.5543897965907343,0.3371811566871428,0.006567029081405481
CIFAR-10 grayscale PCA,59,2.0,0.03,0.3146985378205993,0.4580765332193144,0.23633076208911694,0.5364443089507968,0.32081768097600594,0.013951568073714154
CIFAR-10 grayscale PCA,11,2.0,0.06,0.34194300297612046,0.47462000534857796,0.21748143335611345,0.5990815749685849,0.40395511421166636,0.0088689020936422
CIFAR-10 grayscale PCA,23,2.0,0.06,0.3289555375428387,0.4604124656467649,0.20222539970570025,0.5871426034839033,0.39563931192444385,0.00579574367652675
CIFAR-10 grayscale PCA,37,2.0,0.06,0.34160805803996236,0.44473475932545414,0.22449457868465167,0.5618482386807648,0.38961149192340283,0.016027473003774034
CIFAR-10 grayscale PCA,47,2.0,0.06,0.3329485094621243,0.48167198605413636,0.22894069892552657,0.585679796590734,0.38332115668714284,0.008043029081405483
CIFAR-10 grayscale PCA,59,2.0,0.06,0.32590353782059933,0.47364653321931427,0.23181576208911694,0.5677343089507967,0.36695768097600595,0.015427568073714155
CIFAR-10 grayscale PCA,11,2.0,0.1,0.3545030029761204,0.492860005348578,0.21300143335611346,0.6343615749685849,0.46043511421166633,0.010500902093642198
CIFAR-10 grayscale PCA,23,2.0,0.1,0.34151553754283864,0.47865246564676495,0.19774539970570026,0.6224226034839033,0.4521193119244438,0.00742774367652675
CIFAR-10 grayscale PCA,37,2.0,0.1,0.3541680580399623,0.4629747593254542,0.22001457868465168,0.5971282386807648,0.4460914919234028,0.01765947300377403
CIFAR-10 grayscale PCA,47,2.0,0.1,0.34550850946212425,0.4999119860541364,0.22446069892552659,0.6209597965907341,0.4398011566871428,0.009675029081405481
CIFAR-10 grayscale PCA,59,2.0,0.1,0.3384635378205993,0.4918865332193143,0.22733576208911696,0.6030143089507967,0.4234376809760059,0.017059568073714157
CIFAR-10 grayscale PCA,11,2.0,0.15,0.36637800297612044,0.511610005348578,0.20987643335611345,0.6681115749685851,0.5229351142116664,0.012000902093642195
CIFAR-10 grayscale PCA,23,2.0,0.15,0.35339053754283867,0.497402465646765,0.19462039970570025,0.6561726034839034,0.5146193119244438,0.008927743676526748
CIFAR-10 grayscale PCA,37,2.0,0.15,0.36604305803996234,0.4817247593254542,0.21688957868465167,0.630878238680765,0.5085914919234028,0.01915947300377403
CIFAR-10 grayscale PCA,47,2.0,0.15,0.35738350946212427,0.5186619860541365,0.22133569892552657,0.6547097965907342,0.5023011566871428,0.011175029081405479
CIFAR-10 grayscale PCA,59,2.0,0.15,0.3503385378205993,0.5106365332193143,0.22421076208911694,0.6367643089507967,0.4859376809760059,0.01855956807371415
CIFAR-10 grayscale PCA,11,2.0,0.22,0.3758630029761204,0.530300005348578,0.21012143335611344,0.696041574968585,0.5953151142116664,0.013092902093642195
CIFAR-10 grayscale PCA,23,2.0,0.22,0.36287553754283863,0.5160924656467649,0.19486539970570024,0.6841026034839033,0.5869993119244438,0.010019743676526747
CIFAR-10 grayscale PCA,37,2.0,0.22,0.3755280580399623,0.5004147593254542,0.21713457868465166,0.6588082386807648,0.5809714919234028,0.02025147300377403
CIFAR-10 grayscale PCA,47,2.0,0.22,0.36686850946212424,0.5373519860541365,0.22158069892552656,0.6826397965907341,0.5746811566871428,0.012267029081405478
CIFAR-10 grayscale PCA,59,2.0,0.22,0.3598235378205993,0.5293265332193143,0.22445576208911694,0.6646943089507966,0.5583176809760059,0.019651568073714154
CIFAR-10 grayscale PCA,11,2.0,0.3,0.37650300297612044,0.540860005348578,0.21700143335611347,0.700361574968585,0.6564351142116664,0.012900902093642197
CIFAR-10 grayscale PCA,23,2.0,0.3,0.36351553754283866,0.5266524656467649,0.20174539970570027,0.6884226034839033,0.6481193119244438,0.00982774367652675
CIFAR-10 grayscale PCA,37,2.0,0.3,0.37616805803996234,0.5109747593254542,0.2240145786846517,0.6631282386807649,0.6420914919234029,0.02005947300377403
CIFAR-10 grayscale PCA,47,2.0,0.3,0.36750850946212427,0.5479119860541365,0.2284606989255266,0.6869597965907343,0.6358011566871429,0.01207502908140548
CIFAR-10 grayscale PCA,59,2.0,0.3,0.3604635378205993,0.5398865332193143,0.23133576208911696,0.6690143089507967,0.6194376809760059,0.019459568073714156
CIFAR-10 grayscale PCA,11,2.0,0.4,0.3620030029761205,0.537860005348578,0.23550143335611345,0.6643615749685852,0.7004351142116664,0.010500902093642198
